Term	fdr	es	nes	gene %	lead_genes
ciliary basal body-plasma membrane docking (GO:0097711)	0.8543044478524937	0.13409985898793933	0.7768531963714043	73.42%	DYNLL1;RPGRIP1L;NPHP1;TCTN3;TUBA4A;CEP89;TMEM216;HAUS8;HAUS1;HAUS7;CEP41;CETN2;DCTN3;RAB11A;HAUS2;CEP152;AKAP9;AHI1;CEP83;TCTN1;TUBG1;CEP78;CEP162;ALMS1;CSNK1D;CLASP1;SFI1;PCNT;CEP63;B9D2;PRKACA;MARK4;KIF24;RAB3IP;PRKAR2B;NINL;SDCCAG8;NDE1
pharyngeal arch artery morphogenesis (GO:0061626)	0.8536727018129268	0.3170768763293833	0.7768454182499509	68.32%	BMP4;BMPR1A;HES1;TGFB2;NOG
plasma membrane tubulation (GO:0097320)	0.8530736907404003	0.2516926279263385	0.7768039610016176	38.39%	EHD2;CHMP4A;BIN3;SNX9;SNX33;FNBP1L
negative regulation of cellular protein catabolic process (GO:1903363)	1.0	-0.3238036052402331	-0.7766544421202607	20.09%	EPHA4;EFNA1
regulation of cell division (GO:0051302)	1.0	-0.2551538178158785	-0.7764785846427158	31.21%	SFRP2;RAB11FIP4;RAB11FIP3;KLHL13;MYO19;TLE6;CIB1
cellular amide metabolic process (GO:0043603)	1.0	-0.2238257282612104	-0.776189636113087	32.84%	SMPD3;ACSM3;NAPEPLD;SLC46A1;ABCA12;SLC5A6;NIT1;ACOT6;ACOT2;CPXM1;MTHFR;ACOT8;THEM5;ACOT11
negative regulation of tumor necrosis factor production (GO:0032720)	1.0	-0.2685376329166649	-0.7756495367868016	25.23%	NLRC3;ARG2;CHRNA7;GHRL;PTPN6;NFKBIL1
mitochondrial outer membrane permeabilization (GO:0097345)	0.8545710894964178	0.24997361417454306	0.775452373641781	10.13%	PMAIP1;BLOC1S2;BNIP3L
microtubule anchoring at centrosome (GO:0034454)	0.8536146973741139	0.3040109389243393	0.7752546003096964	69.62%	CEP19;HOOK3;KIF3A;CCDC120;NINL
microtubule anchoring at microtubule organizing center (GO:0072393)	0.8536146973741139	0.3040109389243393	0.7752546003096964	69.62%	CEP19;HOOK3;KIF3A;CCDC120;NINL
positive regulation of endocytosis (GO:0045807)	0.85344269596874	0.1789246581436879	0.7749659615001312	22.21%	SERPINE1;DAB2;B2M;AXL;CLN3;RAB31;PPT1
MAPK cascade (GO:0000165)	1.0	-0.19313637041787363	-0.7747574784549225	14.42%	ACTN2;IL3RA;SPTB;FGF13;WDR83;NCAM1;FGF18;SPTBN5;DLG4;NRTN;FGF10;CAMK2A;SPTBN2;ERBB4;NEFL;SHC2;APOA1;RASGRP1;KDR
glycerophospholipid catabolic process (GO:0046475)	1.0	-0.28112964981899097	-0.7746579035179236	51.37%	SMPD4;ABHD12B;ABHD16B;ABHD16A;PLA2G6;INPP5F;ABHD12;GPCPD1
chromatin organization (GO:0006325)	1.0	-0.2130672536044661	-0.7744802777478097	56.38%	FOXP3;PRDM16;SOX15;SOX2;FOXA1;TAF6L;KDM6B;HDAC5;HDAC11;KDM6A;L3MBTL1;SATB1;TADA2A;MCM3AP;SMARCD3;SETDB1;KDM4B;SETDB2;CDAN1;ARID1A;KDM5C;SUV39H2;KDM4C;JARID2;MPND;BAZ2A;BAZ1A
positive regulation of actin filament polymerization (GO:0030838)	1.0	-0.24432036319043055	-0.7744408066130174	8.08%	LMOD2;BAIAP2L2;CDC42EP5
regulation of cellular biosynthetic process (GO:0031326)	0.8536091508208605	0.18369855427105658	0.774434095559633	9.79%	CXCL8;CX3CR1;STC2;EIF6
response to ionizing radiation (GO:0010212)	0.8537820125686316	0.14155206425716022	0.7739458243995939	28.68%	ANXA1;IFI16;SWI5;NABP1;IKBIP;TANK;NABP2;AEN;TP53;BRCC3;RHNO1;INIP;RFWD3;RAD1;NHEJ1;RAD51AP1
N-acetylglucosamine metabolic process (GO:0006044)	0.8538631220601218	0.2900774958213037	0.773511065562242	71.02%	NAGK;GNPDA1;CHST2;EXTL2;MGAT3;RENBP
negative regulation of transport (GO:0051051)	1.0	-0.24142433672311875	-0.7734740995916629	30.26%	EPHA3;NR1H3;HAMP;EGF;YRDC;ERBB3;FER1L5;ABCA7
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	0.8520377276754232	0.14087535736902781	0.7734608808246383	28.13%	IFI30;CTSS;DYNLL1;SAR1B;AP2S1;SEC13;AP1S1;CTSD;SEC31A;CTSL;SEC24D;DCTN3;DCTN6;CLTA;KIF3A
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	0.8520377276754232	0.14087535736902781	0.7734608808246383	28.13%	IFI30;CTSS;DYNLL1;SAR1B;AP2S1;SEC13;AP1S1;CTSD;SEC31A;CTSL;SEC24D;DCTN3;DCTN6;CLTA;KIF3A
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	0.8520377276754232	0.14087535736902781	0.7734608808246383	28.13%	IFI30;CTSS;DYNLL1;SAR1B;AP2S1;SEC13;AP1S1;CTSD;SEC31A;CTSL;SEC24D;DCTN3;DCTN6;CLTA;KIF3A
negative regulation of synaptic transmission (GO:0050805)	0.8520303516407702	0.30700847828465516	0.7730832595183065	0.62%	IL1B
negative regulation of striated muscle cell differentiation (GO:0051154)	1.0	-0.34949463164222894	-0.7727744559944306	0.64%	NKX2-5
protein lipidation (GO:0006497)	1.0	-0.25994230764710147	-0.7725396295017176	19.86%	GPLD1;PIGF;ATG7;PIGB
actin nucleation (GO:0045010)	1.0	-0.2882703196225201	-0.7714522990726317	1.17%	LMOD2
regulation of cellular macromolecule biosynthetic process (GO:2000112)	1.0	-0.18894652238710166	-0.7708989238546106	42.49%	PTP4A3;PPARGC1A;CASZ1;ESRRG;SOX11;NR2C2;FOXP3;SNAI3;TAF5;IGF2;SOX15;IGSF1;SOX2;GATA1;ELAVL2;TOM1L1;BMP2;MZF1;ZNF219;ZNHIT3;RPS6KA5;PAK6;ESRRA;TAF6L;EHMT2;SOX3;AKAP17A;CARM1;ACVR2B;MLLT6;GATA4;ZNF85;ASCC1;ZBED1;CEBPA;GCFC2;FOXO4;PPARGC1B;ZSCAN21;SOX12;ZNF732;CHD7;NFATC2;TFEB;TCF7;ZNF100;OGG1;ZNF703;ZNF628;APBB3;LIMD1;ZNF2;MITF;ZNF718;ZNF713;CELSR2;TGIF2;ZNF516;APBB1;CCAR2;MLX;KMT2D;NFYC;ZFHX3
posttranscriptional regulation of gene expression (GO:0010608)	1.0	-0.2693909932159474	-0.7700035742605037	36.45%	TRIM71;NANOS1;GCNT2;YTHDC1;PER1
positive regulation of toll-like receptor signaling pathway (GO:0034123)	0.8568885266192242	0.22297356014418787	0.7696088951141539	4.22%	CAV1;IFI35
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	1.0	-0.29248354505778584	-0.7694050872892959	14.70%	NUP210;POM121
tRNA export from nucleus (GO:0006409)	1.0	-0.29248354505778584	-0.7694050872892959	14.70%	NUP210;POM121
DNA recombination (GO:0006310)	0.8572070434997433	0.18807060255629948	0.7689899432891107	81.24%	RAD51C;RHNO1;WRN;TSN;RAD51D;IGHMBP2;RAD52;THAP9;ERCC1;RECQL5;RPAIN;RAD54L;ENDOG;XRCC3;MSH3
peptidyl-lysine dimethylation (GO:0018027)	1.0	-0.34185273319570597	-0.7685917967754307	56.84%	EHMT2;SETD1A;KMT2D;SUV39H2;SMYD2
regulation of adaptive immune response (GO:0002819)	0.8574473098495237	0.289469685458137	0.7684016867310677	71.08%	AHR;PYCARD;IRF1;IRF7;TRIM27;ADCY7
mammary gland development (GO:0030879)	1.0	-0.3009494296554909	-0.7683043562627614	9.87%	ERBB4;TDGF1
small GTPase mediated signal transduction (GO:0007264)	1.0	-0.21062422025014765	-0.7679757774526145	36.16%	TIAM2;ARHGAP30;USP50;RRAD;SHC2;RASGRP1;RUNDC3A;NTN1;RASGRP2;RGL2;ABR;CNKSR1;RASL10A;USP28;ARHGAP31;KRAS;DIRAS3;RERG;ARHGAP33
magnesium ion transport (GO:0015693)	1.0	-0.3694925554542692	-0.7678413865600198	63.09%	NIPAL4;CNNM4;MRS2;NIPAL3;MAGT1
positive regulation of myelination (GO:0031643)	1.0	-0.366409415435448	-0.7678002650053656	37.67%	TPPP;MYRF;TENM4
smoothened signaling pathway (GO:0007224)	1.0	-0.3007426456180468	-0.76770856442828	17.78%	PTCH1;GPC2
positive regulation of nervous system process (GO:0031646)	1.0	-0.3471877812754821	-0.7668993033577244	43.01%	TPPP;MYRF;TENM4;UNC13B
protein K63-linked ubiquitination (GO:0070534)	0.8595986171898905	0.1920267802799758	0.7665504004722593	80.84%	UBE2V2;TRIM56;UBE2N;UBE2S;RNF4;UBE2E2;UBE2B;TRIM21;TRAF6;UBE2O;PELI3;TRAF3IP2;TRIM27;RNF5;STUB1
protein deacetylation (GO:0006476)	1.0	-0.24640151565735002	-0.7662697100272556	66.21%	RCOR2;HDAC5;HDAC11;SIRT3;SIRT5;SIN3B;HDAC9;PRDM5;TBL1X;HDAC6;BAZ2A;MTA1;RCOR1;FLNA;PHB;MSL3;MIER1;MORF4L2
regulation of canonical Wnt signaling pathway (GO:0060828)	1.0	-0.19003906053701386	-0.766018477791441	15.93%	CDH3;NKX2-5;TMEM198;GPC3;APC2;SFRP5;WNK2;TMEM88;CSNK1E;FGF10;NOTUM;CTNND2;FUZ;SFRP2;KREMEN2;FRAT1;NRARP;WNT11;SOX2
regulation of filopodium assembly (GO:0051489)	1.0	-0.251341078919324	-0.7659920252737717	61.64%	ARHGAP44;NEURL1;GPM6A;RAB17;TENM1;RHOQ;NLGN1;FSCN1;PALM;DPYSL3;AGRN;PIK3R1;ARAP1;TGFB3;FXR2;FNBP1L
glycine metabolic process (GO:0006544)	1.0	-0.36283614738743875	-0.7657583235788612	25.93%	GLDC;AMT
melanosome localization (GO:0032400)	0.8606347479054146	0.2244184278546449	0.7654982947624351	77.59%	MLPH;RAB11A;MKKS;BLOC1S6;ARL6;RAB11B;VPS33B;SHROOM2;GPR143;RAB17
astral microtubule organization (GO:0030953)	1.0	-0.3567012260685477	-0.7651517160232463	43.46%	TPPP;NUMA1;EZR
regulation of vasoconstriction (GO:0019229)	1.0	-0.31661507465801664	-0.7650217550727746	2.34%	SMTNL2
regulation of actin filament polymerization (GO:0030833)	1.0	-0.22548544855296576	-0.7643145089138395	8.08%	LMOD2;KANK3;BAIAP2L2;CDC42EP5
regulation of Rac protein signal transduction (GO:0035020)	1.0	-0.3431504093156127	-0.7641830632101554	20.87%	ARHGAP44;AUTS2
regulation of protein transport (GO:0051223)	1.0	-0.290810510981951	-0.7640459197085685	13.15%	STXBP5L;LLGL2
transforming growth factor beta receptor signaling pathway (GO:0007179)	1.0	-0.21275699497245576	-0.7638376933298501	17.79%	GDF9;FOXH1;PRKCZ;APOA1;AMHR2;DUSP15;TGFBR3L
cellular response to ketone (GO:1901655)	1.0	-0.26208895106119734	-0.7630477893504718	20.80%	ADCY5;AQP1;ADCY3;ADCY1;ADCY8
liver development (GO:0001889)	1.0	-0.26558847154419724	-0.7628050892338347	29.77%	PROX1;CCDC39;DNAAF1;COBL;LSR;CEBPA
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	1.0	-0.24751100181443692	-0.7627714030014694	29.94%	MMP9;HTR1B;PDGFB;FGF9;NR4A3;CNN1;IGFBP5
regulation of wound healing (GO:0061041)	1.0	-0.26421197707029037	-0.7621425683372505	15.12%	DUOX1;CLDN4;GP1BA;EPPK1
L-serine metabolic process (GO:0006563)	1.0	-0.3402391157651824	-0.7620834862683838	18.01%	CBS;SRR
negative regulation of fibroblast proliferation (GO:0048147)	1.0	-0.3390931003682742	-0.7616761147117792	6.77%	NLRC3
nucleoside triphosphate metabolic process (GO:0009141)	1.0	-0.3476447704984827	-0.7616344182909943	18.58%	NME2;AK8
negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1.0	-0.36235936994219425	-0.7614017234817758	30.94%	NR1H3;ABCG1
positive regulation of cell migration (GO:0030335)	1.0	-0.18899317091037443	-0.760898250614556	29.18%	SEMA4G;ARHGEF39;SEMA6A;MMP9;SMIM22;FGF10;PDPN;TDGF1;FLT1;SEMA4D;CLDN4;SEMA6B;PLCG2;FAM83H;KDR;WNT11;DRD1;RAB25;HYAL1;MADCAM1;PDGFB;ZP3;EPHA1;BMP2;SEMA6C;TJP1;GRB7;SEMA3E;EGF;SEMA3G;MDK;F10;APELA;GCNT2;SEMA6D;CLDN3;PIK3R3;TMSB15B
glucosamine-containing compound metabolic process (GO:1901071)	0.867460959009598	0.2900774958213036	0.7605642547942527	71.02%	NAGK;CHST2;EXTL2;PGM3;MGAT3;RENBP
regulation of cellular protein localization (GO:1903827)	1.0	-0.2526872429439823	-0.7602976207843614	58.65%	GPC3;CSNK1E;GPC2;EGF;PRKAA2;GPC1;ABCA2;KCNAB2;GPC4;KDM1A;RAB11B;DVL3;PARP1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1.0	-0.18153647123242883	-0.7591550001689871	47.59%	NKX2-5;BMP7;HEY2;HAND1;CDKN1C;PROX1;PHC1;SAMD11;TRIM71;ERN2;FOXP3;PRDM16;NANOS1;HEY1;RCOR2;TBX20;SFRP2;ELF3;RAD17;NR1D1;WNT11;PAX9;CAPN3;TBX2;L3MBTL4;GLIS2;DACH1;PDGFB;ZP3;HEXIM2;MAEL;LIN28A;PHF10;BMP2;LOXL3;ZNF219;GRB7;SFMBT2;RPS6KA5;GDF2;PAIP2B;DPF3;PRICKLE1;PRDM11;RBFOX2;SAMD13;IGF2BP1;CEBPA;MSX2;GCFC2;IGFBP5;ZNF658;HDAC5;BEND5;HIC2;EIF2AK1;SOX8;KAT5;ANKRD1;HEXIM1;RBM4;DEAF1;CPEB3;L3MBTL1;RING1;CBFA2T2;PER1;EID2;VGLL4;SALL1;ZNF703;LIMD1;CRY2;ZNF256;PTPRK;LSM14A;WWP1;TLE2;PLCB1;HES1;CCAR2;GATA6;MLX;CBX4;USP47;THRA;PDCD4;MBTD1;SETDB2;RNF139;RARA;PRMT6;PATZ1;CNOT1;CDAN1;IKZF4;RBM15B;HDAC9;BTG2;ZNF503;IGF2BP3
regulation of translation (GO:0006417)	0.8693738980700748	0.12253535338248336	0.7589149114526665	10.16%	IL6;PRR16;RPS27L;THBS1;MRPL13;EIF1;RPS3;EIF6;VIM
positive regulation of axon extension (GO:0045773)	0.8703657522698303	0.2809664247394641	0.7578589310186391	9.50%	SEMA7A;L1CAM
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1.0	-0.2974295769924288	-0.7578068990197311	20.22%	OTX2;FGFBP3;SHISA2
cellular response to glucose starvation (GO:0042149)	1.0	-0.2686127878591416	-0.7565881814798492	39.26%	SZT2;SIK1;BRSK2;PRKAG2;BRSK1;PRKAA2;SIK2
non-canonical Wnt signaling pathway (GO:0035567)	0.8718420650332064	0.12427230100781939	0.7565085102544128	24.64%	SFRP4;PSMB2;PSMA2;PSMA5;PSMD14;AP2S1;PSMD9;PFN1;PSMA4;PSMB1;CALM1;PSMA1;PSMD11;PSMC5;PSMB5;PSMB6;RHOA;PSMD12;PSME2;PSMD10;PSMC2;PSMA7;PSMC4;PSMB4;TNRC6B
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	0.8712092410747805	0.19790082141770615	0.7564986757494326	80.25%	PSMD14;UBB;PSME2;PSME3;TMF1;UBE3A;NUDT15;PKD1;PRKACA;PINK1;APOE;EFNA1;EPHA4
axon extension (GO:0048675)	1.0	-0.2811773803249459	-0.7562906009130977	39.29%	NLGN3;AUTS2;SPG11;SEMA3A;SEMA3F
odontogenesis (GO:0042476)	1.0	-0.2520970832985049	-0.7555635991501559	37.65%	SCN5A;CEMP1;AQP1;ODAM;BMP2;EDA;ROGDI;FGFR2;TGFB2
regulation of cellular carbohydrate metabolic process (GO:0010675)	1.0	-0.358890640296912	-0.7551931476835403	44.66%	PDK1;GNB3;MLYCD
actin filament bundle organization (GO:0061572)	1.0	-0.2682242002363562	-0.7542923755994485	21.51%	BAIAP2L2;ADD2;ESPN;AIF1L
regulation of mitotic spindle assembly (GO:1901673)	0.8744887108032992	0.2274247491638795	0.7538325531081869	77.29%	CHMP5;VPS4B;CHMP2A;TPR;CHMP2B;CHMP1B;CCSAP;CHMP4C;HSPA1A
beta-catenin destruction complex disassembly (GO:1904886)	1.0	-0.29575925899428934	-0.7533510704488562	38.99%	FRAT1;FZD5;FRAT2;AMER1;FZD1
histone ubiquitination (GO:0016574)	1.0	-0.27558865612103867	-0.7532799453374616	3.58%	PHC1
ER-associated misfolded protein catabolic process (GO:0071712)	0.8749379713061036	0.29367973260407165	0.7530568024843074	70.65%	UGGT2;DERL1;TOR1A;RNF5;BAG6
positive regulation of telomerase activity (GO:0051973)	0.875040025225036	0.19816240483793382	0.752568353311015	0.67%	GREM1
receptor catabolic process (GO:0032801)	1.0	-0.308884229089935	-0.7523775578706674	4.65%	RNF43
endoplasmic reticulum organization (GO:0007029)	0.8753946597545832	0.14959515292203518	0.7518869949235447	25.09%	HMOX1;SEC61B;ATL3;WDR83OS;TRAM2;SERP1;VAPA;TOR1AIP2;SEC31A;TRAM1;TMEM33;LMAN1;BNIP1
regulation of protein modification process (GO:0031399)	1.0	-0.26871215804752924	-0.7514410975179991	45.04%	IGF2;ATG7;ROPN1B;PPP1R16A;CADM4;CCAR2;ABCA2
negative regulation of lipid catabolic process (GO:0050995)	1.0	-0.33755119592190863	-0.7513393535212798	11.02%	GPLD1;PDE3B
response to amyloid-beta (GO:1904645)	1.0	-0.2487940015727778	-0.7508109780341943	19.78%	MMP9;AGER;CACNA1B;CHRNA7;EPHA4
negative regulation of neuron projection development (GO:0010977)	1.0	-0.22487568280909076	-0.7507848010440529	54.02%	CRMP1;LINGO1;RTN4RL1;EPHA4;EFNA1;EFNB3;APOE;DCC;BCL11A;CIB1;SEMA3A;CBFA2T2;NLGN1;ADCY6;STX1B;LRP4;DPYSL3;EFNB2;NGFR;MYLIP;RTN4
pyrimidine deoxyribonucleotide catabolic process (GO:0009223)	1.0	-0.35509064471762664	-0.7505426181854672	40.06%	NEIL1;OGG1;NT5M
negative regulation of fatty acid biosynthetic process (GO:0045717)	0.8768671765707511	0.302425857092422	0.7505043600684992	16.08%	TRIB3;ERLIN1
regulation of multicellular organismal development (GO:2000026)	0.8781097227543004	0.27733893212346145	0.7493473910842476	0.83%	OAS2
negative regulation of receptor binding (GO:1900121)	1.0	-0.3556319682306232	-0.7491556902247754	38.59%	ATP2A3;NOG;ATP2A2
chondrocyte differentiation (GO:0002062)	1.0	-0.2767136620379982	-0.748571134839967	24.59%	GPLD1;WNT2B;BMP2;FGFR3;SOX5
positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237)	0.878977078344167	0.29717411121239756	0.7483445643800767	70.31%	PMAIP1;DDIT3;NCK1;BOK;BCL2L11
negative regulation of cellular process (GO:0048523)	1.0	-0.17991261276193213	-0.7482812527546869	31.67%	MYL2;NPPB;BMP5;IFNLR1;MYOCD;BMP7;PROX1;TBX5;SFRP5;WNK2;SOX11;TESC;GPLD1;ERBB4;FOXP3;PDPN;INHA;NR1H3;IRF6;COL18A1;SEMA4D;PDE3B;FUZ;NEURL1;SFRP2;NOS3;APOA1;ADAMTS8;BTBD18;WNT11;PPP1R13B;INCA1;HYAL1;TP53TG5;ZP3;FABP3;HTRA2;BMP10;AGR2;PTPN6;CGREF1;BMP2;HSPA1A;PACRG;DACT3;GDF2;MDK;HOPX;ERBB3;FER1L5;PRDM11;DLG5;SPEG;CLDN3;TENM1;CEBPA;SPN;ADAM22;P3H2;FOXO4;CIB1;ALOX5;DUS2
membrane assembly (GO:0071709)	1.0	-0.2562377949258199	-0.7482664585384692	20.18%	NRXN1;PTPRD;NLGN4X;NLGN3
positive regulation of cell cycle (GO:0045787)	1.0	-0.21704078723869963	-0.7482334035501225	9.32%	PROX1;SPDYA;USP2;PTK6
organonitrogen compound biosynthetic process (GO:1901566)	1.0	-0.19765103806913686	-0.7481402421583013	37.39%	SPNS2;SGPP2;INHA;ARG2;RHCE;APOA1;PCYT1B;RHD;CERS4;A4GNT;ACHE;APOE;SLC44A5;CDO1;SLC27A1;LPIN2;LPIN3;GSTM2;MOCS1;CHKA;LPCAT1;GSTO2;NAGS
mitotic recombination (GO:0006312)	1.0	-0.31696749830711596	-0.7481312268546241	20.66%	MSH3;XRCC3
positive regulation of mRNA splicing, via spliceosome (GO:0048026)	0.8788761261977536	0.2501899984800122	0.747996629756996	75.01%	RBM3;TRA2B;PRDX6;NCL;THRAP3;CIRBP;NCBP1;CELF4
phosphate ion transmembrane transport (GO:0035435)	0.878719733414904	0.2947432391370406	0.7476492617645303	70.55%	SLC20A1;SLC25A30;SLC25A11;XPR1;SLC20A2
nucleobase catabolic process (GO:0046113)	1.0	-0.3389879820683417	-0.7475942984319786	30.18%	CRMP1;DPYSL5;DPYSL4
cellular response to oxidative stress (GO:0034599)	0.8785178264073549	0.1295471963545012	0.7473595664540145	10.82%	AKR1C3;NOX4;HMOX1;TXNRD1;RPS3;GPX8;PLA2R1;PPIA
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	1.0	-0.29754962047558164	-0.7465350590843896	22.74%	CHCHD10;TMEM102;HSPA1A
regulation of intracellular signal transduction (GO:1902531)	1.0	-0.18116383171124192	-0.7465014917973886	39.30%	OBSCN;RHOF;TIAM2;ARHGAP30;CHN2;AGER;PEX5L;USP2;RAD9A;ARHGAP44;TAF5;RAD17;PLCG2;A2M;PPP1R13B;MCF2L;ARHGEF16;CD24;CAPN3;PIP5K1B;PRKAR1B;ARHGAP4;VRK2;PAK6;TP73;ABR;FGD1;EHMT2;CEACAM1;AKAP6;PRDM11;GATA4;GPR143;ARHGAP23;RASD2;PRKAR2B;MAP2K6;PIP4K2B;KAT5;RGN;PRKAG2;ARAP2;ARHGEF4;ARHGAP31;PTPMT1;RHOQ;PRR5;ARHGEF26;PRKAA2;L3MBTL1;ARHGAP33;TAF10;PLEKHG5;BOP1;NLGN1;RHOU;ARHGAP6;NEK8
negative regulation of proteasomal protein catabolic process (GO:1901799)	1.0	-0.25028949806138906	-0.7464064380278866	7.09%	PANO1;TRIM39
positive regulation of mitochondrial calcium ion concentration (GO:0051561)	1.0	-0.31378426369053425	-0.7462511269360997	34.51%	ATP2A1;TGM2;SLC25A23
positive regulation of lipid catabolic process (GO:0050996)	0.8797267807862241	0.24009281538739027	0.7460979767772307	0.62%	IL1B
iron ion homeostasis (GO:0055072)	1.0	-0.2230349859083845	-0.7458262716997424	25.09%	CP;SLC46A1;SLC11A1;HEPHL1;HAMP;BMP6;GDF2;SLC22A17
nucleosome assembly (GO:0006334)	0.879643517258509	0.22560048647005176	0.7457102844345381	77.47%	ASF1B;CHAF1B;HAT1;CABIN1;UBN1;NAP1L4;BRD2;NAP1L3;NAP1L2
regulation of androgen receptor signaling pathway (GO:0060765)	1.0	-0.272216083174884	-0.7456865024540946	1.75%	FOXH1
negative regulation of phagocytosis (GO:0050765)	0.8794332236042629	0.2709314693815531	0.7453958978328429	72.93%	PLSCR1;SYT11;CD47;DYSF;SIRPA;FER1L5
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162)	0.8806746506078652	0.20586893720541266	0.7441258806309334	79.44%	VPS25;VPS4B;VPS28;STAM;UBAP1;PTPN23;VPS4A;MVB12B;VPS37D;TOM1L1
mRNA metabolic process (GO:0016071)	0.8813933563955479	0.13068511929988347	0.7431811491510437	56.87%	LSM5;RNASE4;SNRPF;KIN;LSM6;SNRPE;PRPF18;LSM3;SNRPB;TP53;LSM10;SRSF7;SNRPG;SUPT4H1;SF3A3;SNRPD3;GEMIN2;SON;PTBP1;HNRNPA2B1;HNRNPR;DDX5;ZFP36;DCP2;ZFP36L2;HIPK3;NUDT16;AGO4;PRPF8;AKAP8L;NUDT16L1;PRKACA;RNH1;NCBP1
regulation of gluconeogenesis (GO:0006111)	1.0	-0.2822506554966979	-0.743122488573972	24.79%	PPARGC1A;SIK1;MST1;GCK
negative regulation of lipid storage (GO:0010888)	0.881004940424678	0.20663858263393042	0.7430042374928133	19.43%	IL6;TTC39B;ABCA1;ABHD5
autophagy of mitochondrion (GO:0000422)	0.8803570418799661	0.1676186767501328	0.742999483432678	18.22%	CTSK;GABARAP;FIS1;SPATA18;GABARAPL2;FUNDC2
DNA metabolic process (GO:0006259)	0.8816948167166708	0.10640089309131559	0.741666316795137	32.67%	SP100;ZNF365;UBA52;NT5E;UBE2V2;RAD51C;SAMHD1;RFC1;GLRX2;NABP1;SMUG1;UBB;RPS27A;RNASEH2A;RNASEH1;RAN;PCNA;NABP2;ORC5;POLE3;ORC1;UBE2A;RAD18;POLE4;DNASE2;POLA2;INIP;ERCC4;POLD4;SIRT7;PARK7;UBE2N;GMNN;MNAT1;DCLRE1B;ALKBH3;UBC;NUDT1;RPA3;PRIM2;UHRF1;WRN;RPA2;TSN;RAD1;CDC6;RAD51D;RAD51AP1;UBE2B;GTF2H1;NOC3L;PARP3;FANCG;GTF2H3;FEN1;POLB;DCTPP1;XRCC5;DDX21
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1.0	-0.27830387935726864	-0.741581081899598	13.91%	SCIMP;CARD9
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1.0	-0.2718990874487918	-0.7409120539401589	9.43%	TESC;CD4
positive regulation of receptor recycling (GO:0001921)	0.8822029096683833	0.27251970285584903	0.7408247977205856	9.91%	ANXA2;RAB29
cytoskeleton organization (GO:0007010)	1.0	-0.20168415673375192	-0.7408069437387649	28.27%	DES;RHOF;SEMA6A;MARK1;EPB41L3;PACSIN1;RND2;ARHGAP4;PAK6;FMNL3;MDK;CSPG5;APOE;FGD1;OBSL1
negative regulation of complement activation (GO:0045916)	1.0	-0.35255969179796964	-0.740595071478683	24.40%	A2M;SUSD4
regulation of chemotaxis (GO:0050920)	1.0	-0.27241312606490353	-0.7399209922314661	18.81%	ZSWIM5;CXCR4;GPR183;PDGFB
tail-anchored membrane protein insertion into ER membrane (GO:0071816)	0.8830362267069314	0.29367973260407176	0.7397884275921459	70.65%	EMC3;EMC7;EMC8;EMC10;BAG6
granulocyte differentiation (GO:0030851)	1.0	-0.3303219538027693	-0.7396896502877468	48.52%	GATA1;CEBPA;RARA;LEF1
base-excision repair, AP site formation (GO:0006285)	1.0	-0.3300248161884869	-0.7396614939414884	46.58%	NEIL1;MUTYH;OGG1;ERCC5
cardiolipin biosynthetic process (GO:0032049)	1.0	-0.3323870302037872	-0.7393278063526019	41.29%	CRLS1;SLC27A1;PTPMT1;PLA2G6
phosphatidylglycerol biosynthetic process (GO:0006655)	1.0	-0.3323870302037872	-0.7393278063526019	41.29%	CRLS1;SLC27A1;PTPMT1;PLA2G6
negative regulation of vascular permeability (GO:0043116)	1.0	-0.3529322394408994	-0.738945051887238	64.75%	CEACAM1;PTPRJ;VEGFA;DDAH1;SLIT2
ERK1 and ERK2 cascade (GO:0070371)	1.0	-0.28806453207113747	-0.7386485999810487	14.42%	FGF10;APOA1;KDR
epidermal growth factor receptor signaling pathway (GO:0007173)	1.0	-0.24596736647843712	-0.7383916204876483	28.78%	TDGF1;GRB7;RPS6KA5;FAM83B;EGF;REPS2
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	0.8849087173584143	0.14293166445337455	0.7380880297730016	29.19%	MAGOHB;SEC13;RBM8A;SRSF3;MAGOH;NUP37;SRSF7;NXT1;DDX39A;RAE1;SEH1L;NUP35;SLU7;TPR;SRRM1;THOC7
